paper,cross,paper_ID,exp_ID,obs_ID,region,duration_first,duration_last,C_type,C_rate,C_calc,C_app,C_total,C_year,plant,plant_category,plant_anper,plant_gfs,seeding_exotic,seeding_native,plot,n_trt,n_cntrl,biomass_mean_trt,biomass_SE_trt,biomass_SD_trt,biomass_mean_cntrl,biomass_SE_cntrl,biomass_SD_cntrl,cover_mean_trt,cover_SE_trt,cover_SD_trt,cover_mean_cntrl,cover_SE_cntrl,cover_SD_cntrl,density_mean_trt,density_SE_trt,density_SD_trt,density_mean_cntrl,density_SE_cntrl,density_SD_cntrl
Blumenthal_2003,1999 harvest,6,7,103,"Midwest, USA",3,3,sucrose AND sawdust,529,no,1,529,relevant,Eriochloa villosa (Thunb.) Kunth. (woolly cupgrass),exotic annual graminoid,annual,graminoid,,,4,3,6,0.46,0.310698139,,0.523333333,0.282561773,,,,,,,,,,,,,
Blumenthal_2003,1999 harvest,6,7,104,"Midwest, USA",3,3,sucrose AND sawdust,666,no,1,666,relevant,Eriochloa villosa (Thunb.) Kunth. (woolly cupgrass),exotic annual graminoid,annual,graminoid,,,4,3,6,0.495111111,0.287973593,,0.523333333,0.282561773,,,,,,,,,,,,,
Blumenthal_2003,1999 harvest,6,7,105,"Midwest, USA",3,3,sucrose AND sawdust,839,no,1,839,relevant,Eriochloa villosa (Thunb.) Kunth. (woolly cupgrass),exotic annual graminoid,annual,graminoid,,,4,3,6,0.834222222,0.751778664,,0.523333333,0.282561773,,,,,,,,,,,,,
Blumenthal_2003,1999 harvest,6,7,106,"Midwest, USA",3,3,sucrose AND sawdust,1057,no,1,1057,relevant,Eriochloa villosa (Thunb.) Kunth. (woolly cupgrass),exotic annual graminoid,annual,graminoid,,,4,4,6,0.067666667,0.047666667,,0.523333333,0.282561773,,,,,,,,,,,,,
Blumenthal_2003,1999 harvest,6,7,107,"Midwest, USA",3,3,sucrose AND sawdust,1330,no,1,1330,relevant,Eriochloa villosa (Thunb.) Kunth. (woolly cupgrass),exotic annual graminoid,annual,graminoid,,,4,4,6,2.161666666,1.118406588,,0.523333333,0.282561773,,,,,,,,,,,,,
Blumenthal_2003,1999 harvest,6,7,108,"Midwest, USA",3,3,sucrose AND sawdust,1675,no,1,1675,relevant,Eriochloa villosa (Thunb.) Kunth. (woolly cupgrass),exotic annual graminoid,annual,graminoid,,,4,4,6,0.093333333,0.073333333,,0.523333333,0.282561773,,,,,,,,,,,,,
Blumenthal_2003,1999 harvest,6,7,109,"Midwest, USA",3,3,sucrose AND sawdust,2110,no,1,2110,relevant,Eriochloa villosa (Thunb.) Kunth. (woolly cupgrass),exotic annual graminoid,annual,graminoid,,,4,4,6,1.578,1.412618844,,0.523333333,0.282561773,,,,,,,,,,,,,
Blumenthal_2003,1999 harvest,6,7,110,"Midwest, USA",3,3,sucrose AND sawdust,2657,no,1,2657,relevant,Eriochloa villosa (Thunb.) Kunth. (woolly cupgrass),exotic annual graminoid,annual,graminoid,,,4,4,6,1.567333333,0.689833152,,0.523333333,0.282561773,,,,,,,,,,,,,
Blumenthal_2003,1999 harvest,6,7,111,"Midwest, USA",3,3,sucrose AND sawdust,3346,no,1,3346,relevant,Eriochloa villosa (Thunb.) Kunth. (woolly cupgrass),exotic annual graminoid,annual,graminoid,,,4,4,6,2.251333333,0.919560201,,0.523333333,0.282561773,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,112,"Midwest, USA",15,15,sucrose AND sawdust,84,no,1,84,first year,Cirsium arvense (L.) Scop. (Canada thistle),exotic perennial forb,perennial,forb,,,4,3,6,0.900666667,0.23757759,,4.619666667,3.824777202,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,113,"Midwest, USA",15,15,sucrose AND sawdust,133,no,1,133,first year,Cirsium arvense (L.) Scop. (Canada thistle),exotic perennial forb,perennial,forb,,,4,4,6,4.4635,2.146814442,,4.619666667,3.824777202,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,114,"Midwest, USA",15,15,sucrose AND sawdust,210,no,1,210,first year,Cirsium arvense (L.) Scop. (Canada thistle),exotic perennial forb,perennial,forb,,,4,4,6,1.9815,1.489694236,,4.619666667,3.824777202,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,115,"Midwest, USA",15,15,sucrose AND sawdust,333,no,1,333,first year,Cirsium arvense (L.) Scop. (Canada thistle),exotic perennial forb,perennial,forb,,,4,3,6,4.801333333,4.16329202,,4.619666667,3.824777202,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,116,"Midwest, USA",15,15,sucrose AND sawdust,529,no,1,529,first year,Cirsium arvense (L.) Scop. (Canada thistle),exotic perennial forb,perennial,forb,,,4,2,6,29.09,15.55,,4.619666667,3.824777202,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,117,"Midwest, USA",15,15,sucrose AND sawdust,666,no,1,666,first year,Cirsium arvense (L.) Scop. (Canada thistle),exotic perennial forb,perennial,forb,,,4,3,6,9.192666667,3.695132354,,4.619666667,3.824777202,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,118,"Midwest, USA",15,15,sucrose AND sawdust,839,no,1,839,first year,Cirsium arvense (L.) Scop. (Canada thistle),exotic perennial forb,perennial,forb,,,4,3,6,8.342,5.648228395,,4.619666667,3.824777202,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,119,"Midwest, USA",15,15,sucrose AND sawdust,1057,no,1,1057,first year,Cirsium arvense (L.) Scop. (Canada thistle),exotic perennial forb,perennial,forb,,,4,4,6,8.7635,3.966306962,,4.619666667,3.824777202,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,120,"Midwest, USA",15,15,sucrose AND sawdust,1330,no,1,1330,first year,Cirsium arvense (L.) Scop. (Canada thistle),exotic perennial forb,perennial,forb,,,4,4,6,28.5115,13.17870197,,4.619666667,3.824777202,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,121,"Midwest, USA",15,15,sucrose AND sawdust,1675,no,1,1675,first year,Cirsium arvense (L.) Scop. (Canada thistle),exotic perennial forb,perennial,forb,,,4,4,6,9.3395,3.117880303,,4.619666667,3.824777202,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,122,"Midwest, USA",15,15,sucrose AND sawdust,2110,no,1,2110,first year,Cirsium arvense (L.) Scop. (Canada thistle),exotic perennial forb,perennial,forb,,,4,4,6,18.6965,7.137203858,,4.619666667,3.824777202,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,123,"Midwest, USA",15,15,sucrose AND sawdust,2657,no,1,2657,first year,Cirsium arvense (L.) Scop. (Canada thistle),exotic perennial forb,perennial,forb,,,4,4,6,16.461,4.751991968,,4.619666667,3.824777202,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,124,"Midwest, USA",15,15,sucrose AND sawdust,3346,no,1,3346,first year,Cirsium arvense (L.) Scop. (Canada thistle),exotic perennial forb,perennial,forb,,,4,4,6,38.83,7.260162992,,4.619666667,3.824777202,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,125,"Midwest, USA",15,15,sucrose AND sawdust,84,no,1,84,first year,Convolvulus arvensis L. (field bindweed),exotic perennial forb,perennial,forb,,,4,3,6,0,0,,1.304666667,1.265479795,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,126,"Midwest, USA",15,15,sucrose AND sawdust,133,no,1,133,first year,Convolvulus arvensis L. (field bindweed),exotic perennial forb,perennial,forb,,,4,4,6,0.5815,0.542238186,,1.304666667,1.265479795,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,127,"Midwest, USA",15,15,sucrose AND sawdust,210,no,1,210,first year,Convolvulus arvensis L. (field bindweed),exotic perennial forb,perennial,forb,,,4,4,6,3.0965,1.611289416,,1.304666667,1.265479795,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,128,"Midwest, USA",15,15,sucrose AND sawdust,333,no,1,333,first year,Convolvulus arvensis L. (field bindweed),exotic perennial forb,perennial,forb,,,4,3,6,0,0,,1.304666667,1.265479795,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,129,"Midwest, USA",15,15,sucrose AND sawdust,529,no,1,529,first year,Convolvulus arvensis L. (field bindweed),exotic perennial forb,perennial,forb,,,4,2,6,13.815,2.875,,1.304666667,1.265479795,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,130,"Midwest, USA",15,15,sucrose AND sawdust,666,no,1,666,first year,Convolvulus arvensis L. (field bindweed),exotic perennial forb,perennial,forb,,,4,3,6,3.774,2.110816272,,1.304666667,1.265479795,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,131,"Midwest, USA",15,15,sucrose AND sawdust,839,no,1,839,first year,Convolvulus arvensis L. (field bindweed),exotic perennial forb,perennial,forb,,,4,3,6,5.846,5.296356483,,1.304666667,1.265479795,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,132,"Midwest, USA",15,15,sucrose AND sawdust,1057,no,1,1057,first year,Convolvulus arvensis L. (field bindweed),exotic perennial forb,perennial,forb,,,4,4,6,4.0065,1.713773298,,1.304666667,1.265479795,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,133,"Midwest, USA",15,15,sucrose AND sawdust,1330,no,1,1330,first year,Convolvulus arvensis L. (field bindweed),exotic perennial forb,perennial,forb,,,4,4,6,8.3605,5.364378521,,1.304666667,1.265479795,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,134,"Midwest, USA",15,15,sucrose AND sawdust,1675,no,1,1675,first year,Convolvulus arvensis L. (field bindweed),exotic perennial forb,perennial,forb,,,4,4,6,36.605,9.743802731,,1.304666667,1.265479795,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,135,"Midwest, USA",15,15,sucrose AND sawdust,2110,no,1,2110,first year,Convolvulus arvensis L. (field bindweed),exotic perennial forb,perennial,forb,,,4,4,6,17.254,3.104154098,,1.304666667,1.265479795,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,136,"Midwest, USA",15,15,sucrose AND sawdust,2657,no,1,2657,first year,Convolvulus arvensis L. (field bindweed),exotic perennial forb,perennial,forb,,,4,4,6,15.6355,3.156823971,,1.304666667,1.265479795,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,137,"Midwest, USA",15,15,sucrose AND sawdust,3346,no,1,3346,first year,Convolvulus arvensis L. (field bindweed),exotic perennial forb,perennial,forb,,,4,4,6,50.3145,19.7603734,,1.304666667,1.265479795,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,138,"Midwest, USA",15,15,sucrose AND sawdust,84,no,1,84,first year,Polygonum convolvulus L. (wild buckwheat),exotic annual forb vine,annual,forb,,,4,3,6,23.98133333,9.413630992,,24.61966667,11.51884916,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,139,"Midwest, USA",15,15,sucrose AND sawdust,133,no,1,133,first year,Polygonum convolvulus L. (wild buckwheat),exotic annual forb vine,annual,forb,,,4,4,6,15.8575,4.997620459,,24.61966667,11.51884916,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,140,"Midwest, USA",15,15,sucrose AND sawdust,210,no,1,210,first year,Polygonum convolvulus L. (wild buckwheat),exotic annual forb vine,annual,forb,,,4,4,6,7.745,5.62849521,,24.61966667,11.51884916,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,141,"Midwest, USA",15,15,sucrose AND sawdust,333,no,1,333,first year,Polygonum convolvulus L. (wild buckwheat),exotic annual forb vine,annual,forb,,,4,3,6,11.24333333,7.462233297,,24.61966667,11.51884916,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,142,"Midwest, USA",15,15,sucrose AND sawdust,529,no,1,529,first year,Polygonum convolvulus L. (wild buckwheat),exotic annual forb vine,annual,forb,,,4,2,6,7.527,7.331,,24.61966667,11.51884916,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,143,"Midwest, USA",15,15,sucrose AND sawdust,666,no,1,666,first year,Polygonum convolvulus L. (wild buckwheat),exotic annual forb vine,annual,forb,,,4,3,6,14.10266667,4.326634617,,24.61966667,11.51884916,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,144,"Midwest, USA",15,15,sucrose AND sawdust,839,no,1,839,first year,Polygonum convolvulus L. (wild buckwheat),exotic annual forb vine,annual,forb,,,4,3,6,23.76466667,9.081466866,,24.61966667,11.51884916,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,145,"Midwest, USA",15,15,sucrose AND sawdust,1057,no,1,1057,first year,Polygonum convolvulus L. (wild buckwheat),exotic annual forb vine,annual,forb,,,4,4,6,14.7775,3.270027357,,24.61966667,11.51884916,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,146,"Midwest, USA",15,15,sucrose AND sawdust,1330,no,1,1330,first year,Polygonum convolvulus L. (wild buckwheat),exotic annual forb vine,annual,forb,,,4,4,6,16.8895,8.451014589,,24.61966667,11.51884916,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,147,"Midwest, USA",15,15,sucrose AND sawdust,1675,no,1,1675,first year,Polygonum convolvulus L. (wild buckwheat),exotic annual forb vine,annual,forb,,,4,4,6,8.2815,2.034364991,,24.61966667,11.51884916,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,148,"Midwest, USA",15,15,sucrose AND sawdust,2110,no,1,2110,first year,Polygonum convolvulus L. (wild buckwheat),exotic annual forb vine,annual,forb,,,4,4,6,4.9905,2.843380778,,24.61966667,11.51884916,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,149,"Midwest, USA",15,15,sucrose AND sawdust,2657,no,1,2657,first year,Polygonum convolvulus L. (wild buckwheat),exotic annual forb vine,annual,forb,,,4,4,6,7.4785,2.709449683,,24.61966667,11.51884916,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,150,"Midwest, USA",15,15,sucrose AND sawdust,3346,no,1,3346,first year,Polygonum convolvulus L. (wild buckwheat),exotic annual forb vine,annual,forb,,,4,4,6,5.0995,4.153858477,,24.61966667,11.51884916,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,151,"Midwest, USA",15,15,sucrose AND sawdust,84,no,1,84,first year,Silene latifolia Poiret (white cockle),exotic biennial perennial forb,perennial,forb,,,4,3,6,44.04,8.752378724,,49.631,23.83740872,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,152,"Midwest, USA",15,15,sucrose AND sawdust,133,no,1,133,first year,Silene latifolia Poiret (white cockle),exotic biennial perennial forb,perennial,forb,,,4,4,6,55.0335,20.02679727,,49.631,23.83740872,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,153,"Midwest, USA",15,15,sucrose AND sawdust,210,no,1,210,first year,Silene latifolia Poiret (white cockle),exotic biennial perennial forb,perennial,forb,,,4,4,6,26.29,1.543686065,,49.631,23.83740872,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,154,"Midwest, USA",15,15,sucrose AND sawdust,333,no,1,333,first year,Silene latifolia Poiret (white cockle),exotic biennial perennial forb,perennial,forb,,,4,3,6,54.19333333,9.796818078,,49.631,23.83740872,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,155,"Midwest, USA",15,15,sucrose AND sawdust,529,no,1,529,first year,Silene latifolia Poiret (white cockle),exotic biennial perennial forb,perennial,forb,,,4,2,6,70.65,3.53,,49.631,23.83740872,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,156,"Midwest, USA",15,15,sucrose AND sawdust,666,no,1,666,first year,Silene latifolia Poiret (white cockle),exotic biennial perennial forb,perennial,forb,,,4,3,6,56.87333333,6.740428605,,49.631,23.83740872,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,157,"Midwest, USA",15,15,sucrose AND sawdust,839,no,1,839,first year,Silene latifolia Poiret (white cockle),exotic biennial perennial forb,perennial,forb,,,4,3,6,42.10666667,10.79959464,,49.631,23.83740872,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,158,"Midwest, USA",15,15,sucrose AND sawdust,1057,no,1,1057,first year,Silene latifolia Poiret (white cockle),exotic biennial perennial forb,perennial,forb,,,4,4,6,66.0495,24.14366246,,49.631,23.83740872,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,159,"Midwest, USA",15,15,sucrose AND sawdust,1330,no,1,1330,first year,Silene latifolia Poiret (white cockle),exotic biennial perennial forb,perennial,forb,,,4,4,6,97.805,30.1523624,,49.631,23.83740872,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,160,"Midwest, USA",15,15,sucrose AND sawdust,1675,no,1,1675,first year,Silene latifolia Poiret (white cockle),exotic biennial perennial forb,perennial,forb,,,4,4,6,68.975,9.645978005,,49.631,23.83740872,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,161,"Midwest, USA",15,15,sucrose AND sawdust,2110,no,1,2110,first year,Silene latifolia Poiret (white cockle),exotic biennial perennial forb,perennial,forb,,,4,4,6,86.145,31.34374193,,49.631,23.83740872,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,162,"Midwest, USA",15,15,sucrose AND sawdust,2657,no,1,2657,first year,Silene latifolia Poiret (white cockle),exotic biennial perennial forb,perennial,forb,,,4,4,6,75.36,20.91505996,,49.631,23.83740872,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,163,"Midwest, USA",15,15,sucrose AND sawdust,3346,no,1,3346,first year,Silene latifolia Poiret (white cockle),exotic biennial perennial forb,perennial,forb,,,4,4,6,59.83,17.09690128,,49.631,23.83740872,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,164,"Midwest, USA",15,15,sucrose AND sawdust,84,no,1,84,first year,Andropogon gerardii Vitm. (big bluestem),native perennial graminoid,perennial,graminoid,,,4,3,6,0,0,,0,0,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,165,"Midwest, USA",15,15,sucrose AND sawdust,133,no,1,133,first year,Andropogon gerardii Vitm. (big bluestem),native perennial graminoid,perennial,graminoid,,,4,4,6,0.013,0.013,,0,0,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,166,"Midwest, USA",15,15,sucrose AND sawdust,210,no,1,210,first year,Andropogon gerardii Vitm. (big bluestem),native perennial graminoid,perennial,graminoid,,,4,4,6,0.004,0.004,,0,0,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,167,"Midwest, USA",15,15,sucrose AND sawdust,333,no,1,333,first year,Andropogon gerardii Vitm. (big bluestem),native perennial graminoid,perennial,graminoid,,,4,3,6,0,0,,0,0,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,168,"Midwest, USA",15,15,sucrose AND sawdust,529,no,1,529,first year,Andropogon gerardii Vitm. (big bluestem),native perennial graminoid,perennial,graminoid,,,4,2,6,0.064,0.038,,0,0,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,169,"Midwest, USA",15,15,sucrose AND sawdust,666,no,1,666,first year,Andropogon gerardii Vitm. (big bluestem),native perennial graminoid,perennial,graminoid,,,4,3,6,0.006,0.006,,0,0,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,170,"Midwest, USA",15,15,sucrose AND sawdust,839,no,1,839,first year,Andropogon gerardii Vitm. (big bluestem),native perennial graminoid,perennial,graminoid,,,4,3,6,0.010666667,0.005333333,,0,0,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,171,"Midwest, USA",15,15,sucrose AND sawdust,1057,no,1,1057,first year,Andropogon gerardii Vitm. (big bluestem),native perennial graminoid,perennial,graminoid,,,4,4,6,0.034,0.025534291,,0,0,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,172,"Midwest, USA",15,15,sucrose AND sawdust,1330,no,1,1330,first year,Andropogon gerardii Vitm. (big bluestem),native perennial graminoid,perennial,graminoid,,,4,4,6,0.1145,0.087656051,,0,0,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,173,"Midwest, USA",15,15,sucrose AND sawdust,1675,no,1,1675,first year,Andropogon gerardii Vitm. (big bluestem),native perennial graminoid,perennial,graminoid,,,4,4,6,0.002,0.002,,0,0,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,174,"Midwest, USA",15,15,sucrose AND sawdust,2110,no,1,2110,first year,Andropogon gerardii Vitm. (big bluestem),native perennial graminoid,perennial,graminoid,,,4,4,6,0.4025,0.185952279,,0,0,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,175,"Midwest, USA",15,15,sucrose AND sawdust,2657,no,1,2657,first year,Andropogon gerardii Vitm. (big bluestem),native perennial graminoid,perennial,graminoid,,,4,4,6,1.7095,1.208410354,,0,0,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,176,"Midwest, USA",15,15,sucrose AND sawdust,3346,no,1,3346,first year,Andropogon gerardii Vitm. (big bluestem),native perennial graminoid,perennial,graminoid,,,4,4,6,3.8205,1.281924692,,0,0,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,177,"Midwest, USA",15,15,sucrose AND sawdust,84,no,1,84,first year,Schizachyrium scoparium (Michx.) Nash (little bluestem),native perennial graminoid,perennial,graminoid,,,4,3,6,0,0,,0.013333333,0.009628661,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,178,"Midwest, USA",15,15,sucrose AND sawdust,133,no,1,133,first year,Schizachyrium scoparium (Michx.) Nash (little bluestem),native perennial graminoid,perennial,graminoid,,,4,4,6,0,0,,0.013333333,0.009628661,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,179,"Midwest, USA",15,15,sucrose AND sawdust,210,no,1,210,first year,Schizachyrium scoparium (Michx.) Nash (little bluestem),native perennial graminoid,perennial,graminoid,,,4,4,6,0.0065,0.0065,,0.013333333,0.009628661,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,180,"Midwest, USA",15,15,sucrose AND sawdust,333,no,1,333,first year,Schizachyrium scoparium (Michx.) Nash (little bluestem),native perennial graminoid,perennial,graminoid,,,4,3,6,0,0,,0.013333333,0.009628661,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,181,"Midwest, USA",15,15,sucrose AND sawdust,529,no,1,529,first year,Schizachyrium scoparium (Michx.) Nash (little bluestem),native perennial graminoid,perennial,graminoid,,,4,2,6,0.006,0.006,,0.013333333,0.009628661,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,182,"Midwest, USA",15,15,sucrose AND sawdust,666,no,1,666,first year,Schizachyrium scoparium (Michx.) Nash (little bluestem),native perennial graminoid,perennial,graminoid,,,4,3,6,0.010666667,0.010666667,,0.013333333,0.009628661,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,183,"Midwest, USA",15,15,sucrose AND sawdust,839,no,1,839,first year,Schizachyrium scoparium (Michx.) Nash (little bluestem),native perennial graminoid,perennial,graminoid,,,4,3,6,0.075333333,0.042807061,,0.013333333,0.009628661,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,184,"Midwest, USA",15,15,sucrose AND sawdust,1057,no,1,1057,first year,Schizachyrium scoparium (Michx.) Nash (little bluestem),native perennial graminoid,perennial,graminoid,,,4,4,6,0.1865,0.087431402,,0.013333333,0.009628661,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,185,"Midwest, USA",15,15,sucrose AND sawdust,1330,no,1,1330,first year,Schizachyrium scoparium (Michx.) Nash (little bluestem),native perennial graminoid,perennial,graminoid,,,4,4,6,0.4075,0.196583104,,0.013333333,0.009628661,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,186,"Midwest, USA",15,15,sucrose AND sawdust,1675,no,1,1675,first year,Schizachyrium scoparium (Michx.) Nash (little bluestem),native perennial graminoid,perennial,graminoid,,,4,4,6,0.276,0.156497071,,0.013333333,0.009628661,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,187,"Midwest, USA",15,15,sucrose AND sawdust,2110,no,1,2110,first year,Schizachyrium scoparium (Michx.) Nash (little bluestem),native perennial graminoid,perennial,graminoid,,,4,4,6,0.88,0.231916652,,0.013333333,0.009628661,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,188,"Midwest, USA",15,15,sucrose AND sawdust,2657,no,1,2657,first year,Schizachyrium scoparium (Michx.) Nash (little bluestem),native perennial graminoid,perennial,graminoid,,,4,4,6,0.6795,0.287741058,,0.013333333,0.009628661,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,189,"Midwest, USA",15,15,sucrose AND sawdust,3346,no,1,3346,first year,Schizachyrium scoparium (Michx.) Nash (little bluestem),native perennial graminoid,perennial,graminoid,,,4,4,6,0.9865,0.295656755,,0.013333333,0.009628661,,,,,,,,,,,,,
Blumenthal_2003,2000 harvest,6,7,190,"Midwest, USA",15,15,sucrose AND sawdust,84,no,1,84,first year,Sorghastrum nutans (L.) Nash (Indian grass),native perennial graminoid,perennial,graminoid,,,4,3,6,0,0,,0.07,0.07,,,,,,,,,,,,,
